icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std,sc_time,mo_sc_GSE_x,mo_sc_GSE_y,mo_sc_GSE_z
ICME_Wind_NASA_20120930_01,Wind,2012-09-30 10:14:00,2012-09-30 12:14:00,2012-10-02 02:53:00,0.991,-0.21,6.77,40.65,21.9,11.4,5.0,350.8,32.1,38.65,21.9,11.7,4.8,1.9,-18.8,8.4,-5.3,6.4,353.2,31.1,1.0,2.4,1.1,11.4,4.6,58280.8,36992.2,304.3,4.8,32.7,3.6,5.1,0.6,2012-09-30 12:14:00,240.77824626868065,85.26473428555003,12.085455219236096
ICME_Wind_NASA_20120912_01,Wind,2012-09-12 19:55:00,2012-09-12 19:55:00,2012-09-13 15:21:00,0.9968,-0.25,7.23,19.43,14.8,9.0,2.6,364.9,18.0,19.43,14.8,9.0,2.6,-0.2,-8.6,4.1,5.7,3.8,364.9,18.0,-32.4,1.7,0.7,7.6,3.8,127525.7,51040.1,,,,,,,2012-09-12 19:55:00,221.34238004103852,101.19947116782994,-0.808641463886621
ICME_Wind_NASA_20120906_01,Wind,2012-09-06 00:00:00,2012-09-06 02:23:00,2012-09-06 15:50:00,0.9988,-0.23,7.23,15.83,11.5,9.3,1.5,427.1,21.6,13.45,11.4,9.7,1.0,4.1,-3.1,2.6,8.1,0.9,424.0,18.9,46.9,0.6,0.4,2.1,1.2,28806.7,17143.0,445.2,26.6,13.9,5.4,4.5,1.7,2012-09-06 02:23:00,214.29491143864587,93.32421720161754,-6.702338384181269
ICME_Wind_NASA_20120904_01,Wind,2012-09-04 22:02:00,2012-09-05 05:52:00,2012-09-05 17:45:00,0.9991,-0.23,7.22,19.72,15.6,10.9,2.3,507.3,21.5,11.88,15.6,11.0,2.4,5.7,-1.2,1.8,-5.2,5.1,507.3,15.1,39.0,2.4,1.3,5.4,2.8,39429.8,19937.1,507.3,28.7,9.1,3.4,4.0,1.8,2012-09-05 05:52:00,212.16458570802362,93.38069478038831,-8.77602092209153
ICME_Wind_NASA_20120901_01,Wind,2012-09-01 07:12:00,2012-09-01 07:12:00,2012-09-03 11:23:00,1.0002,-0.22,7.18,52.18,9.1,7.4,0.8,316.9,9.3,52.18,9.1,7.4,0.8,-3.5,-8.6,3.4,-4.6,2.3,316.9,9.3,-48.4,1.2,0.5,7.4,3.3,19047.0,9574.2,,,,,,,2012-09-01 07:12:00,208.63132048374956,89.49818271887601,-7.880742782786194
ICME_Wind_NASA_20120830_01,Wind,2012-08-30 15:35:00,2012-08-30 15:35:00,2012-08-31 05:31:00,1.0006,-0.21,7.15,13.93,3.4,2.8,0.2,404.5,20.9,13.93,3.4,2.8,0.2,-0.2,-1.9,0.6,1.4,1.0,404.5,20.9,24.4,0.7,0.1,2.6,0.4,22968.4,19071.6,,,,,,,2012-08-30 15:35:00,208.40709300730387,85.5304111299072,-9.116245828195632
ICME_Wind_NASA_20120818_01,Wind,2012-08-18 03:25:00,2012-08-18 19:12:00,2012-08-19 08:23:00,1.0034,-0.14,6.78,28.97,13.6,8.8,2.3,383.8,12.1,13.18,13.6,11.0,1.0,7.3,2.9,1.9,-4.1,5.2,386.8,14.5,-22.6,2.2,0.9,8.5,3.2,27428.5,12657.0,381.2,8.9,11.2,1.5,2.7,0.4,2012-08-18 19:12:00,204.07700758516216,57.857241427019005,-16.34169149860125
ICME_Wind_NASA_20120812_01,Wind,2012-08-12 12:37:00,2012-08-12 19:12:00,2012-08-13 05:02:00,1.0046,-0.1,6.49,16.42,12.3,9.1,2.2,373.5,12.8,9.83,12.3,10.6,1.1,2.3,-8.7,4.0,7.9,1.5,382.2,7.5,-0.4,1.4,0.4,5.8,1.5,95647.7,42774.7,360.6,6.5,12.4,2.2,2.7,0.5,2012-08-12 19:12:00,201.7228605130627,42.02052878571472,-20.069905510185567
ICME_Wind_MOESTL_20120714_01,Wind,2012-07-14 17:38:00,2012-07-15 06:14:00,2012-07-17 03:22:00,1.0077,0.15,4.36,57.73,27.7,15.8,6.0,517.4,82.2,45.13,27.7,16.6,6.1,-11.4,-18.6,5.4,0.0,6.5,489.4,68.2,,0.9,1.2,1.8,2.0,47509.3,41542.4,617.0,39.6,16.2,6.3,10.5,4.4,2012-07-15 06:14:00,205.64917816142446,-60.50158468104455,-14.932426391823036
ICME_Wind_NASA_20120708_01,Wind,2012-07-08 02:10:00,2012-07-08 07:58:00,2012-07-10 01:42:00,1.0078,0.19,3.69,47.53,12.5,9.8,2.6,415.1,20.5,41.73,12.5,10.6,1.6,-4.0,-11.6,6.4,0.9,6.7,416.1,21.4,-11.0,2.2,1.2,7.6,4.0,35143.2,31505.7,408.1,10.3,13.9,3.1,3.9,0.9,2012-07-08 07:58:00,207.87030106462134,-77.85703687232332,-7.616752840905159
ICME_Wind_MOESTL_20120616_01,Wind,2012-06-16 19:34:00,2012-06-16 22:01:00,2012-06-17 11:23:00,1.0063,0.24,1.33,15.82,41.0,29.1,9.0,455.9,40.4,13.37,41.0,30.3,9.0,-1.2,-18.1,16.4,-21.3,14.3,450.6,39.4,,8.6,6.0,23.8,13.0,62775.2,18339.4,488.3,30.5,44.6,16.5,18.5,8.8,2012-06-16 22:01:00,227.16876348206276,-100.5235783177943,7.279652846961353
ICME_Wind_NASA_20120611_01,Wind,2012-06-11 02:52:00,2012-06-11 11:31:00,2012-06-12 05:16:00,,,,26.4,10.7,7.8,1.7,406.7,14.3,17.75,10.7,8.7,1.3,-4.5,-9.3,2.8,1.6,5.8,408.2,13.2,-17.8,0.9,0.4,3.2,1.5,66515.1,85320.3,403.7,15.7,3.9,1.4,1.1,0.5,2012-06-11 11:31:00,,,
ICME_Wind_NASA_20120516_01,Wind,2012-05-16 12:28:00,2012-05-16 16:04:00,2012-05-18 02:11:00,1.0002,0.11,-2.38,37.72,13.6,9.1,2.1,376.9,20.6,34.12,13.6,9.6,1.6,4.0,-10.2,4.7,3.7,5.3,374.0,19.5,2.2,1.4,0.6,6.0,2.3,24877.5,23831.5,403.6,7.5,7.6,2.2,2.1,0.6,2012-05-16 16:04:00,259.5843616080205,-47.810875130480326,20.7808167694533
ICME_Wind_NASA_20120503_01,Wind,2012-05-03 00:59:00,2012-05-04 03:36:00,2012-05-05 11:23:00,0.9972,0.01,-3.76,58.4,9.6,6.0,1.5,304.8,11.1,31.78,8.1,6.5,1.2,-0.0,-3.5,1.8,-4.1,1.8,310.0,11.1,6.9,0.7,0.2,4.6,1.5,20112.4,10872.7,298.9,7.5,14.8,4.2,2.2,0.6,2012-05-04 03:36:00,261.4597848255624,-6.611515239337037,23.259368337629752
ICME_Wind_NASA_20120423_01,Wind,2012-04-23 02:15:00,2012-04-23 16:48:00,2012-04-24 02:52:00,0.9946,-0.08,-4.8,24.62,15.9,12.5,2.5,379.5,9.9,10.07,15.9,14.5,0.9,-9.5,-15.1,3.6,9.3,2.6,372.7,9.3,-4.9,2.8,1.1,12.4,5.2,27172.0,7731.0,384.3,7.2,23.6,6.7,5.8,1.8,2012-04-23 16:48:00,260.4413817133336,30.589966760976143,21.285620540404928
ICME_Wind_NASA_20120411_01,Wind,2012-04-11 06:28:00,2012-04-11 06:28:00,2012-04-12 03:36:00,0.9916,-0.16,-5.84,21.13,11.6,7.3,1.3,329.1,11.6,21.13,11.6,7.3,1.3,3.3,-8.1,4.0,2.4,3.8,329.1,11.6,-18.8,1.8,0.8,9.8,4.4,49454.6,30517.2,,,,,,,2012-04-11 06:28:00,248.96049986089946,63.44057639197578,18.111749031569392
ICME_Wind_NASA_20120405_01,Wind,2012-04-05 14:23:00,2012-04-05 19:41:00,2012-04-06 21:36:00,0.9903,-0.2,-6.22,31.22,12.2,9.3,1.7,341.8,13.0,25.92,12.2,9.6,1.6,4.0,-9.6,4.3,-1.3,5.0,341.0,14.1,9.5,1.8,0.4,9.5,2.4,33428.4,10046.7,345.3,3.5,14.5,4.6,2.9,0.9,2012-04-05 19:41:00,242.65425680995293,79.79810808796705,15.041000018218833
ICME_Wind_NASA_20120315_01,Wind,2012-03-15 12:35:00,2012-03-15 16:04:00,2012-03-16 14:10:00,0.9854,-0.24,-7.16,25.58,16.6,9.4,2.5,699.5,46.2,22.1,16.6,9.0,2.4,-1.0,-15.4,3.8,0.7,5.8,697.7,48.1,26.2,3.5,1.8,4.1,1.8,115731.6,96693.2,711.0,29.1,9.2,1.1,7.8,0.8,2012-03-15 16:04:00,217.82590906945688,96.11364733927081,-1.6160888218554104
ICME_Wind_NASA_20120312_01,Wind,2012-03-12 08:28:00,2012-03-12 16:19:00,2012-03-14 02:52:00,0.9847,-0.24,-7.21,42.4,29.2,7.6,4.0,600.9,79.5,34.55,11.4,6.6,1.9,-1.2,-7.8,2.1,2.1,2.8,625.9,65.6,-4.4,0.7,0.7,1.0,0.7,156431.8,253165.1,493.3,26.3,20.2,11.3,8.2,4.9,2012-03-12 16:19:00,214.76884141763006,96.0042573185024,-1.0137503437068127
ICME_Wind_NASA_20120308_01,Wind,2012-03-08 10:32:00,2012-03-08 19:55:00,2012-03-11 07:26:00,0.9839,-0.23,-7.26,68.9,30.4,8.9,5.9,591.4,98.4,59.52,24.6,8.5,5.8,-3.0,-18.2,6.4,-1.1,5.1,576.7,96.9,98.7,1.6,1.6,2.5,1.9,134790.3,336849.9,683.7,40.5,12.0,4.3,9.5,4.1,2012-03-08 19:55:00,209.25255721806712,91.9336953175161,-6.064129736078179
ICME_Wind_NASA_20120226_01,Wind,2012-02-26 20:59:00,2012-02-27 17:59:00,2012-03-01 05:45:00,0.9817,-0.19,-7.22,80.77,14.9,8.6,3.0,449.0,23.7,59.77,14.9,9.3,3.1,1.9,-11.9,4.1,-3.7,5.7,443.0,22.3,16.0,2.1,0.8,6.4,2.5,42651.6,29811.8,466.0,18.7,13.7,2.1,5.0,0.9,2012-02-27 17:59:00,202.82929483544157,75.55508322147404,-12.585138696769063
ICME_Wind_NASA_20120214_01,Wind,2012-02-14 07:11:00,2012-02-14 20:52:00,2012-02-16 04:48:00,0.9792,-0.1,-6.84,45.62,9.8,7.8,1.2,383.0,15.1,31.93,9.8,8.3,0.7,-3.2,-8.6,4.9,4.0,3.7,378.1,14.2,38.1,1.4,0.4,5.7,1.7,26376.8,14677.0,394.3,10.3,10.2,2.3,2.6,0.6,2012-02-14 20:52:00,195.84839127267412,38.99534177972801,-19.052023458441703
ICME_Wind_MOESTL_20120124_01,Wind,2012-01-24 14:36:00,2012-01-25 07:31:00,2012-01-25 10:32:00,0.9761,0.09,-5.5,19.93,30.5,9.4,4.4,609.7,31.0,3.02,11.5,9.8,1.1,-5.8,-9.8,4.8,-3.7,4.2,604.9,7.5,-0.9,2.8,0.6,4.6,1.0,425578.5,95907.7,610.6,33.4,6.2,2.1,4.0,1.7,2012-01-25 07:31:00,196.23427610381924,-37.32487373141635,-16.73348270238581
ICME_Wind_NASA_20120122_01,Wind,2012-01-22 05:33:00,2012-01-22 11:24:00,2012-01-22 17:59:00,0.9758,0.11,-5.25,12.43,30.9,21.9,5.1,413.6,17.3,6.58,26.6,20.2,4.1,-1.3,-11.3,6.6,12.9,3.0,409.5,8.3,7.6,7.2,2.9,25.9,10.4,76444.2,22138.1,418.2,22.8,40.4,16.5,11.7,4.6,2012-01-22 11:24:00,196.73815717851892,-45.26275781364925,-15.083990510115118
ICME_Wind_NASA_20120121_01,Wind,2012-01-21 04:02:00,2012-01-21 04:04:00,2012-01-22 06:57:00,0.9757,0.13,-5.13,26.92,30.9,10.3,4.6,326.8,17.5,26.88,30.9,10.3,4.6,4.4,-6.4,7.8,5.5,3.6,326.8,17.5,-35.8,2.6,2.0,14.0,7.1,26165.5,17309.9,310.1,0.0,5.5,0.0,0.9,0.0,2012-01-21 04:04:00,196.30518621948866,-53.17224588655225,-13.725466272429271
ICME_Wind_NASA_20111128_01,Wind,2011-11-28 20:59:00,2011-11-29 19:40:00,2011-11-30 17:59:00,0.9759,0.16,1.12,45.0,17.8,8.9,3.4,440.0,23.7,22.32,10.0,8.3,1.0,0.9,-7.8,4.4,1.0,6.0,431.7,12.3,-0.6,1.4,0.7,4.6,2.0,66743.5,28976.4,448.1,28.8,9.9,4.7,3.4,1.7,2011-11-29 19:40:00,246.27864357738008,-62.015076466509015,19.049464357650482
ICME_Wind_NASA_20111111_01,Wind,2011-11-11 03:01:00,2011-11-11 03:01:00,2011-11-12 05:02:00,0.9792,0.02,3.41,26.02,8.2,5.2,1.2,379.4,12.9,26.02,8.2,5.2,1.2,-0.7,-6.4,2.4,3.5,1.4,379.4,12.9,0.8,0.6,0.4,2.5,1.5,76078.4,33266.2,,,,,,,2011-11-11 03:01:00,256.90484301673513,-5.137467265333145,25.847892428329015
ICME_Wind_NASA_20111107_01,Wind,2011-11-07 06:57:00,2011-11-07 16:19:00,2011-11-08 00:43:00,0.98,-0.01,3.79,17.77,10.6,7.4,2.1,338.8,16.1,8.4,10.6,9.3,0.7,-1.0,-7.7,2.7,8.0,1.8,349.2,13.9,-9.2,1.5,0.7,7.2,2.8,20979.5,12746.3,329.6,11.6,10.8,2.6,2.0,0.6,2011-11-07 16:19:00,257.64404768218094,6.6396706981426465,23.958322122178
ICME_Wind_NASA_20111104_01,Wind,2011-11-04 20:27:00,2011-11-04 21:17:00,2011-11-05 20:09:00,0.9807,-0.04,4.09,23.7,8.2,5.9,1.3,303.9,22.6,22.87,8.2,5.8,1.2,0.5,-5.1,2.2,-4.4,1.9,302.3,21.4,32.3,0.7,0.1,4.3,0.5,20568.6,4937.3,345.7,8.8,3.1,0.5,0.6,0.1,2011-11-04 21:17:00,257.79590859005975,18.55101704056572,23.116259276004183
ICME_Wind_NASA_20111102_01,Wind,2011-11-02 00:21:00,2011-11-02 03:35:00,2011-11-03 04:33:00,0.9814,-0.06,4.37,28.2,8.7,5.7,1.1,372.2,17.3,24.97,7.2,5.6,1.0,-0.7,-5.4,1.9,-4.3,1.0,371.3,17.9,8.0,0.8,0.3,3.2,1.3,48674.1,31060.7,379.2,7.8,5.1,1.5,1.2,0.3,2011-11-02 03:35:00,258.14648365170865,26.302316195842845,20.955256828588826
ICME_Wind_NASA_20111101_01,Wind,2011-11-01 08:09:00,2011-11-01 08:09:00,2011-11-01 22:04:00,0.9817,-0.07,4.46,13.92,14.3,10.1,2.1,410.9,19.3,13.92,14.3,10.1,2.1,0.8,-12.1,3.8,-8.6,3.2,410.9,19.3,-13.1,2.1,0.5,7.3,1.7,61794.2,25192.5,,,,,,,2011-11-01 08:09:00,256.1544015518365,30.595653458651746,23.794632213826024
ICME_Wind_NASA_20111024_01,Wind,2011-10-24 17:41:00,2011-10-25 00:21:00,2011-10-25 23:31:00,0.9838,-0.12,5.15,29.83,24.3,16.5,6.1,488.5,35.4,23.17,24.3,16.5,6.7,9.9,-21.6,7.0,-6.1,10.3,484.2,38.9,7.9,2.4,1.2,6.4,3.4,88673.2,71406.7,503.0,10.4,26.8,3.2,11.4,1.4,2011-10-25 00:21:00,253.1980334398016,50.03346622181608,18.83079948026706
ICME_Wind_NASA_20111005_01,Wind,2011-10-05 06:46:00,2011-10-05 09:56:00,2011-10-07 02:06:00,0.9902,-0.23,6.55,43.33,14.7,10.4,2.1,402.6,37.0,40.17,14.7,10.5,2.1,5.1,-10.6,3.8,-3.1,4.8,398.3,34.8,41.5,3.0,1.3,11.4,5.3,52361.6,31561.9,455.9,15.7,10.4,2.1,3.6,0.9,2011-10-05 09:56:00,232.62463201785468,93.1584183283657,7.06599977563507
ICME_Wind_NASA_20110917_01,Wind,2011-09-17 02:57:00,2011-09-17 15:35:00,2011-09-18 21:07:00,0.996,-0.24,7.16,42.17,14.2,8.5,3.1,459.3,34.4,29.53,14.0,8.2,3.4,4.1,-4.7,4.2,-4.4,4.2,443.7,18.9,5.6,0.9,0.6,2.9,1.7,34460.9,25200.3,495.8,34.9,13.6,7.6,5.6,3.3,2011-09-17 15:35:00,213.9889024285863,96.98225961973851,-6.72448069108615
ICME_Wind_MOESTL_20110909_01,Wind,2011-09-09 11:46:00,2011-09-09 13:54:00,2011-09-09 18:20:00,0.9984,-0.21,7.22,6.57,23.3,16.3,4.8,461.0,43.0,4.43,23.3,17.8,3.0,-6.6,-20.8,7.8,-12.8,4.1,483.2,33.3,-59.4,3.2,0.8,8.2,2.2,449258.5,164815.1,417.2,20.5,33.3,23.3,9.3,5.7,2011-09-09 13:54:00,207.64891676383246,85.13038527589649,-12.93802903564401
ICME_Wind_NASA_20110703_01,Wind,2011-07-03 19:12:00,2011-07-03 19:12:00,2011-07-04 19:12:00,1.0073,0.24,3.16,24.0,10.3,8.8,0.7,391.0,19.3,24.0,10.3,8.8,0.7,-1.0,-9.5,4.2,5.2,2.4,391.0,19.3,1.8,0.9,0.2,3.6,0.6,45583.3,14963.4,,,,,,,2011-07-03 19:12:00,221.5868086391655,-99.67866125696113,1.8823830145836224
ICME_Wind_NASA_20110630_01,Wind,2011-06-30 13:26:00,2011-06-30 18:43:00,2011-07-01 05:16:00,1.0071,0.24,2.83,15.83,10.6,7.6,1.6,327.0,10.7,10.55,10.6,8.2,1.5,-4.6,-9.5,3.0,4.6,1.6,329.1,11.1,-16.5,2.1,0.4,11.5,2.3,20736.3,3939.6,322.7,8.2,9.7,1.1,1.7,0.2,2011-06-30 18:43:00,225.26980184552116,-99.8001761077195,2.5343817119720136
ICME_Wind_NASA_20110617_01,Wind,2011-06-17 02:09:00,2011-06-17 05:16:00,2011-06-19 07:12:00,1.0057,0.22,1.29,53.05,9.5,5.8,1.7,436.2,40.4,49.93,9.5,5.8,1.7,1.4,-8.1,3.1,-2.6,3.2,429.4,31.2,66.3,1.5,0.7,4.5,1.6,54829.7,27123.3,540.4,10.0,6.1,0.9,3.0,0.5,2011-06-17 05:16:00,239.12099360097423,-92.91006892805682,13.16054609686726
ICME_Wind_NASA_20110604_01,Wind,2011-06-04 20:06:00,2011-06-05 01:12:00,2011-06-05 18:14:00,1.0038,0.16,-0.16,22.13,27.9,13.3,6.1,505.6,28.9,17.03,23.9,11.4,5.0,3.6,-6.6,8.2,-2.5,7.1,513.3,23.5,24.5,7.1,7.7,15.9,17.3,53852.6,22216.8,479.2,30.0,34.3,8.4,13.1,3.0,2011-06-05 01:12:00,252.35521249825035,-68.9621185522219,21.114229360493805
ICME_Wind_NASA_20110528_01,Wind,2011-05-28 00:14:00,2011-05-28 05:31:00,2011-05-28 22:48:00,1.0023,0.11,-1.1,22.57,13.3,11.2,1.0,509.3,26.4,17.28,13.3,11.4,1.0,-0.7,-12.4,7.3,4.3,4.9,518.1,22.4,-32.3,2.9,0.9,6.6,2.4,41088.3,36403.6,481.0,16.5,7.2,0.7,2.8,0.3,2011-05-28 05:31:00,258.7189572533106,-48.54967708496666,24.448716494027348
ICME_Wind_NASA_20110429_01,Wind,2011-04-29 09:07:00,2011-04-29 13:55:00,2011-04-29 20:52:00,0.9961,-0.12,-4.32,11.75,16.2,8.1,3.9,379.4,38.9,6.95,16.2,10.4,3.4,2.0,-7.3,3.1,7.3,5.2,401.7,36.7,-66.2,2.4,1.5,8.5,3.6,57311.2,23551.2,347.9,7.0,5.5,0.3,1.1,0.1,2011-04-29 13:55:00,256.5783756542492,47.03253923657409,19.797492836696406
ICME_Wind_NASA_20110423_01,Wind,2011-04-23 00:01:00,2011-04-23 00:01:00,2011-04-24 13:11:00,0.9946,-0.16,-4.94,37.17,9.7,7.0,1.9,397.4,15.6,37.17,9.7,7.0,1.9,-1.1,-6.5,1.7,-5.9,2.2,397.4,15.6,0.8,1.0,0.3,4.0,1.3,31507.1,20514.8,,,,,,,2011-04-23 00:01:00,249.92160760401404,63.285306559620956,20.48836857930092
ICME_Wind_NASA_20110329_01,Wind,2011-03-29 15:12:00,2011-03-29 23:59:00,2011-04-01 14:52:00,0.989,-0.24,-6.68,71.67,14.6,10.7,2.1,348.3,25.2,62.88,14.6,11.2,1.5,1.0,-8.8,6.8,-6.7,3.3,344.0,23.9,-9.1,0.7,0.7,3.4,2.7,33042.3,26725.7,377.6,9.1,23.4,9.6,5.6,2.3,2011-03-29 23:59:00,222.85749002295933,96.56835684752289,1.1713920319304008
ICME_Wind_MOESTL_20110218_02,Wind,2011-02-18 10:35:00,2011-02-18 19:55:00,2011-02-20 21:35:00,0.98,-0.05,-7.01,59.0,21.0,8.9,3.1,477.5,66.4,49.67,14.0,8.7,2.8,-1.3,-6.6,2.4,3.0,3.4,462.6,50.7,88.6,0.6,0.3,1.6,0.7,49380.4,33363.5,566.5,77.6,2.8,0.8,1.5,0.5,2011-02-18 19:55:00,195.81187345770735,19.27443098101733,-18.33410363349135
ICME_Wind_MOESTL_20110218_01,Wind,2011-02-18 00:48:00,2011-02-18 04:01:00,2011-02-18 09:56:00,0.9799,-0.04,-6.99,9.13,31.3,20.7,7.7,507.3,25.9,5.92,31.3,25.5,4.2,7.6,-24.7,13.4,-15.5,9.4,515.5,21.2,15.0,7.4,4.1,16.3,8.6,136366.0,236922.5,492.2,27.1,25.9,10.9,10.8,5.2,2011-02-18 04:01:00,194.92787848438408,15.20918204317083,-19.825677107637173
ICME_Wind_MOESTL_20110204_01,Wind,2011-02-04 01:50:00,2011-02-04 13:11:00,2011-02-04 19:26:00,0.9774,0.09,-6.29,17.6,22.4,9.2,4.2,389.2,19.7,6.25,22.4,14.1,2.7,-2.4,-17.3,7.4,-9.1,3.3,413.4,6.6,-17.5,5.7,2.4,20.0,8.3,66498.3,12490.9,375.9,8.8,11.0,4.8,2.6,1.2,2011-02-04 13:11:00,197.4295027995045,-36.97026465086531,-17.041089573353855
ICME_Wind_NASA_20110124_01,Wind,2011-01-24 06:43:00,2011-01-24 10:33:00,2011-01-25 22:04:00,0.9759,0.17,-5.44,39.35,8.2,6.0,1.3,347.9,26.7,35.52,8.2,6.2,1.2,-2.3,-4.2,2.0,-1.3,2.6,343.2,23.8,36.1,1.5,0.5,7.7,2.1,25207.4,12375.8,391.0,6.1,11.8,2.2,3.0,0.7,2011-01-24 10:33:00,198.3359893513329,-68.81603985571242,-11.359038234050892
ICME_Wind_NASA_20101219_01,Wind,2010-12-19 20:35:00,2010-12-19 22:33:00,2010-12-20 22:04:00,0.9739,0.22,-1.49,25.48,9.6,7.1,1.0,385.0,14.2,23.52,9.6,7.3,0.8,-1.6,-8.4,3.9,-1.0,4.5,385.2,14.7,1.7,2.0,1.2,8.0,4.9,59001.6,38877.2,382.8,5.5,15.9,3.0,3.9,0.8,2010-12-19 22:33:00,233.64887577954067,-86.2467743966382,16.95070894006568
ICME_Wind_NASA_20101031_01,Wind,2010-10-31 02:09:00,2010-10-31 05:16:00,2010-11-01 20:38:00,0.9822,-0.15,4.54,42.48,11.9,8.4,1.4,343.5,20.6,39.37,11.9,8.6,1.2,4.7,-4.8,2.8,2.4,4.7,341.7,20.2,28.1,1.5,0.6,7.6,2.6,23324.8,8876.8,365.6,9.6,19.7,2.8,4.4,0.7,2010-10-31 05:16:00,250.0957028165903,62.2192737914989,17.977964137575963
ICME_Wind_MOESTL_20101030_01,Wind,2010-10-30 09:15:00,2010-10-30 16:00:00,2010-10-30 20:33:00,0.9824,-0.15,4.6,11.3,6.5,4.6,0.9,379.5,6.9,4.55,6.5,5.3,0.6,1.3,0.2,0.4,3.0,1.5,379.4,3.2,-1.9,2.5,0.2,10.4,1.0,50147.5,9780.2,379.6,8.5,8.8,1.2,2.1,0.3,2010-10-30 16:00:00,248.71068271347377,62.42220447495235,20.135021460525127
ICME_Wind_NASA_20101011_01,Wind,2010-10-11 05:45:00,2010-10-11 05:45:00,2010-10-11 18:28:00,0.9887,-0.24,6.18,12.72,14.3,10.9,1.9,354.3,7.2,12.72,14.3,10.9,1.9,-5.1,-13.4,7.2,-1.9,5.0,354.3,7.2,-0.6,3.9,1.4,18.4,6.7,42596.5,19488.5,,,,,,,2010-10-11 05:45:00,227.5782160283416,97.13086052252605,5.053149823324575
ICME_Wind_NASA_20100925_01,Wind,2010-09-25 11:45:00,2010-09-25 13:11:00,2010-09-26 08:09:00,0.9938,-0.23,6.95,20.4,3.6,2.8,0.6,479.7,46.4,18.97,3.6,2.9,0.5,-0.9,-3.3,1.0,1.3,0.7,472.6,40.2,63.9,0.7,0.2,1.9,0.6,43629.1,20895.2,570.6,12.2,1.3,0.2,0.7,0.1,2010-09-25 13:11:00,211.8403356506584,92.78073474118507,-4.497914496996476
ICME_Wind_NASA_20100915_01,Wind,2010-09-15 02:24:00,2010-09-15 02:24:00,2010-09-16 11:59:00,0.997,-0.19,7.18,33.58,11.4,7.3,1.9,370.6,21.4,33.58,11.4,7.3,1.9,3.6,-8.8,3.5,1.3,3.9,370.6,21.4,-12.1,1.7,0.7,7.2,2.5,37975.3,19706.7,,,,,,,2010-09-15 02:24:00,204.98901126650108,76.76953807789614,-12.675823733857959
ICME_Wind_NASA_20100803_01,Wind,2010-08-03 17:05:00,2010-08-04 02:52:00,2010-08-05 00:57:00,1.0059,0.16,5.96,31.87,18.4,10.7,3.3,557.7,30.5,22.08,18.4,10.5,3.6,-2.1,-9.7,6.1,5.3,6.1,547.3,29.4,29.3,4.2,3.1,8.3,5.4,49165.1,60605.8,580.6,17.6,10.5,2.0,5.9,1.2,2010-08-04 02:52:00,204.3482502769424,-64.51365312903,-16.51610322758979
ICME_Wind_NASA_20100621_01,Wind,2010-06-21 03:35:00,2010-06-21 06:28:00,2010-06-22 12:43:00,1.0057,0.19,1.8,33.13,7.6,5.9,0.8,364.7,19.5,30.25,7.6,6.1,0.7,2.4,-3.3,2.0,-3.6,2.1,361.2,16.5,38.0,1.2,0.6,5.7,3.3,17701.0,11227.0,401.2,3.2,9.9,3.3,2.7,0.8,2010-06-21 06:28:00,246.7695504897893,-80.72694625829729,15.775436290739185
ICME_Wind_NASA_20100528_01,Wind,2010-05-28 01:52:00,2010-05-28 19:12:00,2010-05-29 17:59:00,1.0022,0.03,-1.01,40.12,14.6,10.3,3.7,360.6,14.0,22.78,14.6,13.3,0.9,-7.8,-13.9,6.1,4.1,6.8,353.8,13.0,17.6,1.4,0.7,6.7,3.0,39959.0,25132.7,369.5,9.7,19.5,4.5,4.5,1.0,2010-05-28 19:12:00,263.00459360344155,-15.550492009336244,25.01153638671342
ICME_Wind_NASA_20100518_01,Wind,2010-05-18 02:23:00,2010-05-18 04:04:00,2010-05-19 07:26:00,1.0003,-0.06,-2.27,29.05,10.8,7.6,1.5,354.7,5.8,27.37,10.8,7.8,1.3,3.4,-6.7,5.3,2.4,3.7,354.9,5.9,0.1,1.9,0.8,9.3,3.7,32725.9,16854.4,351.2,3.4,6.8,0.3,1.4,0.1,2010-05-18 04:04:00,261.8648969813795,21.556706866649765,26.317537336912768
ICME_Wind_NASA_20100411_01,Wind,2010-04-11 12:20:00,2010-04-11 21:36:00,2010-04-12 14:12:00,0.9926,-0.24,-5.86,25.87,12.3,9.7,1.7,418.1,17.3,16.6,12.3,10.5,1.4,3.8,-9.2,4.0,8.1,2.0,411.1,13.3,4.7,2.9,0.8,10.2,2.6,26838.6,17680.5,431.2,16.3,9.7,1.2,3.0,0.4,2010-04-11 21:36:00,227.339103938456,96.66748958897303,8.213737526596276
